gene_id	gene_symbol	description	BC187	YJM981	CENPK1137D_TPM	BC187_within_dataset_percentile	YJM981_within_dataset_percentile	CENPK1137D_TPM_within_dataset_percentile	comparison_scope	source_layer
YDR309C	GIC2	Gic2p	138.769516	139.709959	45.52845795841334	0.8038396036538163	0.8134386127883574	0.43649306856500564	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR310C	SUM1	Sum1p	76.2606	58.708921	50.43972575564877	0.6516488620529494	0.5757857253444806	0.47321094042712625	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR311W	TFB1	TFIIH/NER complex subunit TFB1	40.55499	37.460556	30.17030405707183	0.42823966558290755	0.4112091655054962	0.27931809666541774	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR312W	SSF2	rRNA-binding ribosome biosynthesis protein	34.337944	43.408938	49.93768999372716	0.3704907880476854	0.464855240749342	0.4694642188085425	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR313C	PIB1	phosphatidylinositol-3-phosphate-binding ubiquitin-protein ligase	79.996423	95.371941	218.0927574505313	0.6669763121226197	0.7256541260257006	0.8540651929561633	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR314C	RAD34	Rad34p	20.859524	28.438179	16.5937459105322	0.23718841925994735	0.3252051401145688	0.10996627950543275	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR315C	IPK1	inositol pentakisphosphate 2-kinase	42.215081	54.355242	29.008916209706985	0.4440315838365072	0.5503173865923517	0.264518546272012	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR316W	OMS1	putative RNA methyltransferase	49.842927	62.630269	45.75541936398868	0.503328688651494	0.597460907261186	0.4383664293742975	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR316W-A	YDR316W-A	gag protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR316W-B	YDR316W-B	gag-pol fusion protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR317W	HIM1	Him1p	5.463983	5.276481	16.107587677420224	0.1410435051865614	0.15234556432884347	0.1064068939677782	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR318W	MCM21	Mcm21p	27.15347	38.642466	25.69054693264749	0.29292460133147546	0.4236723951076018	0.22236792806294492	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR319C	YFT2	Yft2p	86.579294	119.440351	93.66157752720396	0.6905093667750426	0.7835578262888993	0.6749718995878606	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR320C	SWA2	auxilin-like protein SWA2	36.860446	40.91442	33.19021418996584	0.39464313361201425	0.4440315838365072	0.3113525665043087	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR320C-A	DAD4	Dad4p	271.795729	134.983958	389.3348522623499	0.8981266449914848	0.807013469577334	0.9195391532409142	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR321W	ASP1	asparaginase ASP1	72.71603	114.646061	54.332810482946776	0.6378696392630439	0.7744232853382876	0.5048707381041588	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR322C-A	TIM11	F1F0 ATP synthase subunit e	528.90088	553.0786	770.1008521400598	0.9473602724880013	0.9512308406874129	0.9625327838141626	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR322W	MRPL35	mitochondrial 54S ribosomal protein mL38 MRPL35	65.469429	110.082026	70.88085433376789	0.6048923982040564	0.7628115807400526	0.5947920569501686	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR323C	PEP7	phosphatidylinositol-3-phosphate binding protein	24.169653	19.096568	25.72830654931354	0.2639727511998761	0.2421427465551943	0.22349194454852003	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR324C	UTP4	small subunit rRNA maturation protein UTP4	55.448528	69.045848	31.94596897278134	0.5482272797646695	0.6288899210404088	0.2999250655676283	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR325W	YCG1	condensin subunit YCG1	30.095418	20.07966	18.1839343164278	0.32249574237498063	0.25127728750580586	0.1281378793555639	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR326C	YSP2	Ysp2p	46.879569	60.10752	12.246813929986253	0.482427620374671	0.5829075708313981	0.06781566129636568	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR328C	SKP1	SCF ubiquitin ligase subunit SKP1	430.253635	320.038889	532.4226349683838	0.9349744542498839	0.913763740517108	0.9434245035593856	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR329C	PEX3	Pex3p	62.2038	47.064542	162.02389161709698	0.5886360117665274	0.4969809568044589	0.8072311727238666	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR330W	UBX5	DNA protein crosslink repair co-factor UBX5	66.193536	65.561071	97.22379212689066	0.608762966403468	0.6117045982350209	0.6852753840389659	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR331W	GPI8	GPI-anchor transamidase	70.861029	111.612949	44.59004365959758	0.6309026165041028	0.7675336739433348	0.4293742974896965	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR332W	IRC3	double-stranded DNA-dependent ATPase	21.771795	22.214751	26.89576981649305	0.24276203746710018	0.27117200805078184	0.2382914949419258	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR333C	RQC1	Rqc1p	50.894662	57.465546	33.31606484220112	0.512927697786035	0.5683542344016101	0.3132259273136006	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR334W	SWR1	chromatin-remodeling protein SWR1	42.282753	30.352828	30.468842837617498	0.4446508747484131	0.34571915157145067	0.2830648182840015	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR335W	MSN5	karyopherin MSN5	95.56116	92.058447	54.14880416393668	0.7193063941786654	0.716209939619136	0.502060696890221	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR336W	MRX8	translation initiation/elongation factor MRX8	24.29521	34.757774	33.53825392974232	0.26559838984362905	0.385276358569438	0.31566129636568	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR337W	MRPS28	mitochondrial 37S ribosomal protein uS15m MRPS28	100.736237	87.742186	96.91201694030332	0.7342467874283944	0.7021984827372658	0.6837766953915324	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR338C	YDR338C	uncharacterized protein	16.697139	22.023245	33.98473129552963	0.20452082365691285	0.269236723951076	0.31940801798426377	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR339C	FCF1	rRNA-processing protein FCF1	114.869458	201.686557	108.25342325715616	0.768230376219229	0.8654590493884502	0.7135631322592731	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR341C	YDR341C	arginine--tRNA ligase	261.066951	288.123653	136.16250894064171	0.8948753677039789	0.9052484904784023	0.7701386286998876	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR342C	HXT7	hexose transporter HXT7	111.689889	151.479371		0.7603344170924292	0.8267533673943335		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR343C	HXT6	hexose transporter HXT6	9.431591	46.019049		0.16364762347112558	0.4895494658615885		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR344C	YDR344C	uncharacterized protein	3.830326	0.0		0.1288125096764205	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR345C	HXT3	hexose transporter HXT3	673.678801	506.955597	54.07040182934861	0.9619136089177891	0.9450379315683543	0.5009366804046459	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR346C	SVF1	Svf1p	180.533909	193.078714	174.5693641736487	0.8468803220312742	0.8592661402693915	0.820719370550768	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR347W	MRP1	mitochondrial 37S ribosomal protein mS43 MRP1	140.841798	115.607379	101.04060341280584	0.8061619445734634	0.7758941012540641	0.6967028849756464	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR348C	PAL1	Pal1p	74.829247	85.399851	70.30567779537488	0.6456107756618672	0.6948444031583837	0.59216935181716	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR349C	YPS7	putative aspartic endopeptidase	61.7215	93.531598	65.69467870193111	0.5856943799349744	0.7202353305465242	0.5702510303484452	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YDR350C	ATP22	Atp22p	39.309768	43.155455	42.65127409352122	0.4160860814367549	0.46307477937761266	0.4125140502060697	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
