reaction_id	pfba_flux	model_id	upstream_baseline	analysis_method
2AGPE141tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPE161tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_23ccmp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA161tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA181tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPG120tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2G120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PA141abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PETNT161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSSA160	0.05244221333645012	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSSA181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK160	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK141	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK161	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGPAT181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PA161abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PA180abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PGPP161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PE120abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MDDEP3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MDDEP4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PE180abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PAPA140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLTGY1pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_3cmp_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CGLYtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD40	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1E141pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS60	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS160	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PAPA141	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PAPA161	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GTHOXtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DSBAO1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DSBAO2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DSBDR	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
TDSR1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CGLYabcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2A120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2A160pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CLPNH180pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAR60	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAR80	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLDCP3App	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLDCP1Bpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPE181tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA140tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2E120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR100x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR120x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR160x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA160tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ATHRDHr	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA180tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2AGPA141tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR140y	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS121	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS80	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS100	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LSERDHr	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAR40	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAR100	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DSERDHr	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD60	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD100	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD160	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_urate_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSD120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGPAT180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGPAT141	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PAPA120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_skm_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cpgn_un_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MDDEP1pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MDDEP2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AGPAT161	0.061810709779793784	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DASYN120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR40x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR60y	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLDEP1pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSD181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DAGK181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLDEP2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_ag_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLTGY2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2E120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2G141pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MLTGY4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR60x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2G161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cys__D_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1A120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1A140pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EAR80x	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PE181abcpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
12DGR161tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
12DGR181tipp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NTP11	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1A181pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1E120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAR180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
G3PAT120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PGSA120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3OAS180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HAD180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CDAPPA120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
TDSR2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_acser_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GTHRDtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GTHRDabc2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OMMBLHX3	-7.356230467981316e-15	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSSA120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UM4PL	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
2MAHMP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_cu_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ZN2tpp	0.00028023309536668277	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NI2tpp	0.0002654407325614034	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_arbtn_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
COBALT2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
23DAPPAt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NADHPO	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD7f	-0.10488442667290025	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD8f	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD5f	-0.29246144861904716	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A140pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_dopa_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A141pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A160pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA1A180pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A120	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CAt6pp	-0.004277458244526639	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD3f	-0.29246144861904716	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD2f	-0.29246144861904716	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD4f	-0.29246144861904716	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACOAD6f	-0.2285058462324878	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NADH16pp	35.32873585698639	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NADH18pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_tartr__D_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYBt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
5DGLCNt2rpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALCTNt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALCTNLtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_galctn__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DSERt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_hom__L_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ALAt4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LYSt3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
KDUI	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_tungs_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CA2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CTBTCAL2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OBTFL	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NADH17pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA161ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
BGLA1	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA141ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THRt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ARGt3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA160ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MALDtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OROTtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_crn__D_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GDPMNP	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OPHHX3	0.0001832609391913835	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AMMQLT8	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA120ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA80ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA140ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPAt4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OROTt2_2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MALDt2_2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FA100ACPHi	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CRNDCAL2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
5DGLCNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_LalaDgluMdapDala_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_5dglcn_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DTARTD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CRNCAL2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CHLt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYt4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2E161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2E180pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FRULYSE	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FRULYSt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_LalaDgluMdap_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_psclys_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
TUNGStex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2G120pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PLIPA2G180pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1A161pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL1A160pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSCLYSt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LYSt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
COBALT2tpp	2.05449483406659e-05	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OXCDC	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A160	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A161	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A180	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLYt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ALAt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_anhgm_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
BALAt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DALAt2pp	0.011418060489808477	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FE2tpp	0.006782298272134421	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LPLIPAL2A181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DM_aacald_c	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
UM3PL	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MN2tpp	0.0005678623721360053	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MG2tpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
5MTRtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
NI2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PPAtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALCTNLt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GALCTLO	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THYMt3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CLt3_2pp	0.00213872912226332	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_ppal_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
POR5	0.0893746342715059	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
HACD8	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CTECOAI8	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CTECOAI6	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MTHTHFSs	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SELGTHR	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SELGTHR3	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_slnt_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MALCOAMT	1.6435958672142896e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
PSCLYStex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THYMtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CU2tpp	0.0005826547349412849	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FE2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MN2t3pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MG2t3_2pp	0.007129097074211067	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CD2tpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ETHAt2pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FE3abcpp	0.0064165983398429775	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
THRA	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OGMEACPS	1.6435958672142896e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OGMEACPR	1.6435958672142896e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OPMEACPS	1.6435958672532717e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LIPAabctex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DGUNC	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
XYLK2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
GLDBRAN2	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LALADGLUtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
S2FE2SR	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CDGUNPD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACACT8r	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LALALGLUtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CTECOAI7	-0.1236214195595876	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CLIPAabctex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3AMACHYD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
K2L4Aabctex	0.015988900596639825	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FDH4pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FDH5pp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
ACPPAT140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
APG3PAT140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
LDGUNPD	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MPTAT	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
APG3PAT141	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MOADSUx	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
3HPPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
CMtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
FUSAtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
APG3PAT181	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
APH140	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
APH160	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
OPMEACPD	1.6435958672532715e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EPMEACPR	1.6435958672532713e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
RFAMPtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MINCYCtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
AOXSr2	1.6435958672532713e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MINCYCtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
MEOHtrpp	-1.6435958672532715e-06	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
EX_LalaDglu_e	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
SCYSDS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DOXRBCNtex	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
DOXRBCNtpp	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
S2FE2SS	0.0	iML1515	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
